,DBN,School Name,Grade,Year,Category,Number Tested,Mean Scale Score,Level1_N,Level1_%,Level2_N,Level2_%,Level3_N,Level3_%,Level4_N,Level4_%,Level3+4_N,Level3+4_%
9357,12X214,PS 214,5,2017,All Students,70,279,47,67.1,12,17.1,9,12.9,2,2.9,11,15.7
9358,12X214,PS 214,6,2013,All Students,158,294,60,38.0,58,36.7,20,12.7,20,12.7,40,25.3
9359,12X214,PS 214,6,2014,All Students,142,287,77,54.2,31,21.8,11,7.7,23,16.2,34,23.9
9360,12X214,PS 214,6,2015,All Students,130,289,54,41.5,41,31.5,19,14.6,16,12.3,35,26.9
9361,12X214,PS 214,6,2016,All Students,157,283,76,48.4,56,35.7,12,7.6,13,8.3,25,15.9
9362,12X214,PS 214,6,2017,All Students,160,281,76,47.5,54,33.8,18,11.3,12,7.5,30,18.8
9363,12X214,PS 214,7,2013,All Students,132,287,72,54.5,34,25.8,22,16.7,4,3.0,26,19.7
9364,12X214,PS 214,7,2014,All Students,154,292,85,55.2,30,19.5,28,18.2,11,7.1,39,25.3
9365,12X214,PS 214,7,2015,All Students,139,288,80,57.6,35,25.2,12,8.6,12,8.6,24,17.3
9366,12X214,PS 214,7,2016,All Students,131,292,67,51.1,34,26.0,15,11.5,15,11.5,30,22.9
9367,12X214,PS 214,7,2017,All Students,144,286,81,56.3,43,29.9,15,10.4,5,3.5,20,13.9
9368,12X214,PS 214,8,2013,All Students,145,301,49,33.8,56,38.6,25,17.2,15,10.3,40,27.6
9369,12X214,PS 214,8,2014,All Students,98,274,57,58.2,37,37.8,3,3.1,1,1.0,4,4.1
9370,12X214,PS 214,8,2015,All Students,118,271,78,66.1,36,30.5,4,3.4,0,0.0,4,3.4
9371,12X214,PS 214,8,2016,All Students,106,272,75,70.8,30,28.3,1,0.9,0,0.0,1,0.9
9372,12X214,PS 214,8,2017,All Students,108,272,63,58.3,40,37.0,4,3.7,1,0.9,5,4.6
9373,12X214,PS 214,All Grades,2013,All Students,651,293,277,42.5,216,33.2,98,15.1,60,9.2,158,24.3
9374,12X214,PS 214,All Grades,2014,All Students,614,287,330,53.7,148,24.1,79,12.9,57,9.3,136,22.1
9375,12X214,PS 214,All Grades,2015,All Students,619,283,339,54.8,167,27.0,65,10.5,48,7.8,113,18.3
9376,12X214,PS 214,All Grades,2016,All Students,647,285,340,52.6,190,29.4,69,10.7,48,7.4,117,18.1
9377,12X214,PS 214,All Grades,2017,All Students,653,283,344,52.7,199,30.5,67,10.3,43,6.6,110,16.8
9378,12X217,SCHOOL OF PERFORMING ARTS,6,2013,All Students,110,275,59,53.6,41,37.3,8,7.3,2,1.8,10,9.1
9379,12X217,SCHOOL OF PERFORMING ARTS,6,2014,All Students,97,270,62,63.9,29,29.9,5,5.2,1,1.0,6,6.2
9380,12X217,SCHOOL OF PERFORMING ARTS,6,2015,All Students,113,267,82,72.6,24,21.2,6,5.3,1,0.9,7,6.2
9381,12X217,SCHOOL OF PERFORMING ARTS,6,2016,All Students,96,277,52,54.2,34,35.4,9,9.4,1,1.0,10,10.4
9382,12X217,SCHOOL OF PERFORMING ARTS,6,2017,All Students,80,282,41,51.3,24,30.0,8,10.0,7,8.8,15,18.8
9383,12X217,SCHOOL OF PERFORMING ARTS,7,2013,All Students,121,261,104,86.0,13,10.7,4,3.3,0,0.0,4,3.3
9384,12X217,SCHOOL OF PERFORMING ARTS,7,2014,All Students,109,276,77,70.6,26,23.9,6,5.5,0,0.0,6,5.5
9385,12X217,SCHOOL OF PERFORMING ARTS,7,2015,All Students,98,267,75,76.5,22,22.4,1,1.0,0,0.0,1,1.0
9386,12X217,SCHOOL OF PERFORMING ARTS,7,2016,All Students,94,276,62,66.0,26,27.7,5,5.3,1,1.1,6,6.4
9387,12X217,SCHOOL OF PERFORMING ARTS,7,2017,All Students,88,283,53,60.2,31,35.2,3,3.4,1,1.1,4,4.5
9388,12X217,SCHOOL OF PERFORMING ARTS,8,2013,All Students,87,279,53,60.9,30,34.5,3,3.4,1,1.1,4,4.6
9389,12X217,SCHOOL OF PERFORMING ARTS,8,2014,All Students,112,265,81,72.3,30,26.8,0,0.0,1,0.9,1,0.9
9390,12X217,SCHOOL OF PERFORMING ARTS,8,2015,All Students,111,268,74,66.7,31,27.9,5,4.5,1,0.9,6,5.4
9391,12X217,SCHOOL OF PERFORMING ARTS,8,2016,All Students,95,265,64,67.4,26,27.4,5,5.3,0,0.0,5,5.3
9392,12X217,SCHOOL OF PERFORMING ARTS,8,2017,All Students,85,272,51,60.0,29,34.1,5,5.9,0,0.0,5,5.9
9393,12X217,SCHOOL OF PERFORMING ARTS,All Grades,2013,All Students,318,271,216,67.9,84,26.4,15,4.7,3,0.9,18,5.7
9394,12X217,SCHOOL OF PERFORMING ARTS,All Grades,2014,All Students,318,270,220,69.2,85,26.7,11,3.5,2,0.6,13,4.1
9395,12X217,SCHOOL OF PERFORMING ARTS,All Grades,2015,All Students,322,267,231,71.7,77,23.9,12,3.7,2,0.6,14,4.3
9396,12X217,SCHOOL OF PERFORMING ARTS,All Grades,2016,All Students,285,273,178,62.5,86,30.2,19,6.7,2,0.7,21,7.4
9397,12X217,SCHOOL OF PERFORMING ARTS,All Grades,2017,All Students,253,279,145,57.3,84,33.2,16,6.3,8,3.2,24,9.5
9398,12X242,MOTT HALL V,6,2013,All Students,96,281,50,52.1,38,39.6,8,8.3,0,0.0,8,8.3
9399,12X242,MOTT HALL V,6,2014,All Students,101,273,61,60.4,33,32.7,6,5.9,1,1.0,7,6.9
9400,12X242,MOTT HALL V,6,2015,All Students,100,297,33,33.0,42,42.0,16,16.0,9,9.0,25,25.0
9401,12X242,MOTT HALL V,6,2016,All Students,95,282,44,46.3,39,41.1,8,8.4,4,4.2,12,12.6
9402,12X242,MOTT HALL V,6,2017,All Students,93,276,44,47.3,37,39.8,9,9.7,3,3.2,12,12.9
9403,12X242,MOTT HALL V,7,2013,All Students,96,287,52,54.2,33,34.4,11,11.5,0,0.0,11,11.5
9404,12X242,MOTT HALL V,7,2014,All Students,96,284,59,61.5,25,26.0,11,11.5,1,1.0,12,12.5
9405,12X242,MOTT HALL V,7,2015,All Students,98,283,58,59.2,25,25.5,15,15.3,0,0.0,15,15.3
9406,12X242,MOTT HALL V,7,2016,All Students,100,292,42,42.0,47,47.0,10,10.0,1,1.0,11,11.0
9407,12X242,MOTT HALL V,7,2017,All Students,92,283,56,60.9,28,30.4,3,3.3,5,5.4,8,8.7
9408,12X242,MOTT HALL V,8,2013,All Students,88,301,26,29.5,42,47.7,19,21.6,1,1.1,20,22.7
9409,12X242,MOTT HALL V,8,2014,All Students,91,293,37,40.7,33,36.3,17,18.7,4,4.4,21,23.1
9410,12X242,MOTT HALL V,8,2015,All Students,99,284,50,50.5,34,34.3,9,9.1,6,6.1,15,15.2
9411,12X242,MOTT HALL V,8,2016,All Students,98,284,55,56.1,35,35.7,6,6.1,2,2.0,8,8.2
9412,12X242,MOTT HALL V,8,2017,All Students,63,259,48,76.2,15,23.8,0,0.0,0,0.0,0,0.0
9413,12X242,MOTT HALL V,All Grades,2013,All Students,280,289,128,45.7,113,40.4,38,13.6,1,0.4,39,13.9
9414,12X242,MOTT HALL V,All Grades,2014,All Students,288,283,157,54.5,91,31.6,34,11.8,6,2.1,40,13.9
9415,12X242,MOTT HALL V,All Grades,2015,All Students,297,288,141,47.5,101,34.0,40,13.5,15,5.1,55,18.5
9416,12X242,MOTT HALL V,All Grades,2016,All Students,293,286,141,48.1,121,41.3,24,8.2,7,2.4,31,10.6
9417,12X242,MOTT HALL V,All Grades,2017,All Students,248,274,148,59.7,80,32.3,12,4.8,8,3.2,20,8.1
9418,12X267,BRONX LATIN,6,2013,All Students,68,291,22,32.4,32,47.1,8,11.8,6,8.8,14,20.6
9419,12X267,BRONX LATIN,6,2014,All Students,88,289,32,36.4,37,42.0,16,18.2,3,3.4,19,21.6
9420,12X267,BRONX LATIN,6,2015,All Students,78,291,30,38.5,31,39.7,13,16.7,4,5.1,17,21.8
9421,12X267,BRONX LATIN,6,2016,All Students,73,273,42,57.5,18,24.7,9,12.3,4,5.5,13,17.8
9422,12X267,BRONX LATIN,6,2017,All Students,74,281,36,48.6,27,36.5,5,6.8,6,8.1,11,14.9
9423,12X267,BRONX LATIN,7,2013,All Students,68,291,37,54.4,20,29.4,8,11.8,3,4.4,11,16.2
9424,12X267,BRONX LATIN,7,2014,All Students,67,292,30,44.8,28,41.8,8,11.9,1,1.5,9,13.4
9425,12X267,BRONX LATIN,7,2015,All Students,83,288,44,53.0,27,32.5,10,12.0,2,2.4,12,14.5
9426,12X267,BRONX LATIN,7,2016,All Students,71,298,26,36.6,30,42.3,13,18.3,2,2.8,15,21.1
9427,12X267,BRONX LATIN,7,2017,All Students,65,283,38,58.5,17,26.2,8,12.3,2,3.1,10,15.4
9428,12X267,BRONX LATIN,8,2013,All Students,50,289,20,40.0,21,42.0,7,14.0,2,4.0,9,18.0
9429,12X267,BRONX LATIN,8,2014,All Students,46,284,21,45.7,24,52.2,1,2.2,0,0.0,1,2.2
9430,12X267,BRONX LATIN,8,2015,All Students,45,277,27,60.0,17,37.8,1,2.2,0,0.0,1,2.2
9431,12X267,BRONX LATIN,8,2016,All Students,40,255,35,87.5,5,12.5,0,0.0,0,0.0,0,0.0
9433,12X267,BRONX LATIN,All Grades,2013,All Students,186,291,79,42.5,73,39.2,23,12.4,11,5.9,34,18.3
9434,12X267,BRONX LATIN,All Grades,2014,All Students,201,289,83,41.3,89,44.3,25,12.4,4,2.0,29,14.4
9435,12X267,BRONX LATIN,All Grades,2015,All Students,206,287,101,49.0,75,36.4,24,11.7,6,2.9,30,14.6
9436,12X267,BRONX LATIN,All Grades,2016,All Students,184,279,103,56.0,53,28.8,22,12.0,6,3.3,28,15.2
9437,12X267,BRONX LATIN,All Grades,2017,All Students,143,282,77,53.8,45,31.5,13,9.1,8,5.6,21,14.7
9438,12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2013,All Students,84,289,32,38.1,42,50.0,8,9.5,2,2.4,10,11.9
9439,12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2014,All Students,82,283,41,50.0,30,36.6,6,7.3,5,6.1,11,13.4
9440,12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2015,All Students,83,267,54,65.1,24,28.9,4,4.8,1,1.2,5,6.0
9441,12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2016,All Students,79,275,42,53.2,20,25.3,15,19.0,2,2.5,17,21.5
9442,12X271,EAST BRONX ACADEMY FOR THE FUTURE,6,2017,All Students,79,269,50,63.3,23,29.1,5,6.3,1,1.3,6,7.6
9443,12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2013,All Students,77,282,46,59.7,20,26.0,9,11.7,2,2.6,11,14.3
9444,12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2014,All Students,82,297,31,37.8,37,45.1,11,13.4,3,3.7,14,17.1
9445,12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2015,All Students,79,291,37,46.8,27,34.2,12,15.2,3,3.8,15,19.0
9446,12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2016,All Students,81,287,42,51.9,24,29.6,12,14.8,3,3.7,15,18.5
9447,12X271,EAST BRONX ACADEMY FOR THE FUTURE,7,2017,All Students,73,297,28,38.4,25,34.2,16,21.9,4,5.5,20,27.4
9448,12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2013,All Students,67,278,42,62.7,23,34.3,2,3.0,0,0.0,2,3.0
9449,12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2014,All Students,76,277,50,65.8,14,18.4,12,15.8,0,0.0,12,15.8
9450,12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2015,All Students,79,288,33,41.8,41,51.9,2,2.5,3,3.8,5,6.3
9451,12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2016,All Students,74,282,39,52.7,22,29.7,9,12.2,4,5.4,13,17.6
9452,12X271,EAST BRONX ACADEMY FOR THE FUTURE,8,2017,All Students,84,270,54,64.3,28,33.3,2,2.4,0,0.0,2,2.4
9453,12X271,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,2013,All Students,228,284,120,52.6,85,37.3,19,8.3,4,1.8,23,10.1
9454,12X271,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,2014,All Students,240,286,122,50.8,81,33.8,29,12.1,8,3.3,37,15.4
9455,12X271,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,2015,All Students,241,282,124,51.5,92,38.2,18,7.5,7,2.9,25,10.4
9456,12X271,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,2016,All Students,234,281,123,52.6,66,28.2,36,15.4,9,3.8,45,19.2
9457,12X271,EAST BRONX ACADEMY FOR THE FUTURE,All Grades,2017,All Students,236,278,132,55.9,76,32.2,23,9.7,5,2.1,28,11.9
9458,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,6,2013,All Students,78,288,32,41.0,34,43.6,12,15.4,0,0.0,12,15.4
9459,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,6,2014,All Students,80,288,28,35.0,44,55.0,8,10.0,0,0.0,8,10.0
9460,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,6,2015,All Students,82,287,36,43.9,30,36.6,13,15.9,3,3.7,16,19.5
9461,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,6,2016,All Students,72,283,31,43.1,33,45.8,5,6.9,3,4.2,8,11.1
9462,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,6,2017,All Students,79,274,46,58.2,27,34.2,5,6.3,1,1.3,6,7.6
9463,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,7,2013,All Students,75,286,37,49.3,33,44.0,5,6.7,0,0.0,5,6.7
9464,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,7,2014,All Students,71,300,20,28.2,38,53.5,13,18.3,0,0.0,13,18.3
9465,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,7,2015,All Students,82,291,36,43.9,40,48.8,6,7.3,0,0.0,6,7.3
9466,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,7,2016,All Students,80,292,36,45.0,28,35.0,11,13.8,5,6.3,16,20.0
9467,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,7,2017,All Students,72,274,47,65.3,19,26.4,4,5.6,2,2.8,6,8.3
9468,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,8,2013,All Students,75,279,45,60.0,26,34.7,4,5.3,0,0.0,4,5.3
9469,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,8,2014,All Students,72,283,38,52.8,29,40.3,5,6.9,0,0.0,5,6.9
9470,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,8,2015,All Students,76,277,46,60.5,27,35.5,3,3.9,0,0.0,3,3.9
9471,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,8,2016,All Students,83,278,41,49.4,41,49.4,1,1.2,0,0.0,1,1.2
9472,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,8,2017,All Students,74,267,56,75.7,15,20.3,3,4.1,0,0.0,3,4.1
9473,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,All Grades,2013,All Students,228,284,114,50.0,93,40.8,21,9.2,0,0.0,21,9.2
9474,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,All Grades,2014,All Students,223,290,86,38.6,111,49.8,26,11.7,0,0.0,26,11.7
9475,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,All Grades,2015,All Students,240,285,118,49.2,97,40.4,22,9.2,3,1.3,25,10.4
9476,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,All Grades,2016,All Students,235,285,108,46.0,102,43.4,17,7.2,8,3.4,25,10.6
9477,12X273,FREDERICK DOUGLASS ACADEMY V MIDDLE SCHOOL,All Grades,2017,All Students,225,272,149,66.2,61,27.1,12,5.3,3,1.3,15,6.7
9478,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2013,All Students,79,282,39,49.4,30,38.0,7,8.9,3,3.8,10,12.7
9479,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2014,All Students,84,280,45,53.6,28,33.3,9,10.7,2,2.4,11,13.1
9480,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2015,All Students,86,273,55,64.0,23,26.7,5,5.8,3,3.5,8,9.3
9481,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2016,All Students,83,265,54,65.1,20,24.1,6,7.2,3,3.6,9,10.8
9482,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,6,2017,All Students,91,265,67,73.6,24,26.4,0,0.0,0,0.0,0,0.0
9483,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2013,All Students,73,269,61,83.6,11,15.1,1,1.4,0,0.0,1,1.4
9484,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2014,All Students,79,282,52,65.8,21,26.6,5,6.3,1,1.3,6,7.6
9485,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2015,All Students,81,276,50,61.7,29,35.8,2,2.5,0,0.0,2,2.5
9486,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2016,All Students,84,270,63,75.0,16,19.0,4,4.8,1,1.2,5,6.0
9487,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,7,2017,All Students,79,273,57,72.2,17,21.5,5,6.3,0,0.0,5,6.3
9488,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2013,All Students,75,281,42,56.0,26,34.7,6,8.0,1,1.3,7,9.3
9489,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2014,All Students,72,287,29,40.3,36,50.0,6,8.3,1,1.4,7,9.7
9490,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2015,All Students,79,286,38,48.1,31,39.2,7,8.9,3,3.8,10,12.7
9491,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2016,All Students,75,271,47,62.7,26,34.7,1,1.3,1,1.3,2,2.7
9492,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,8,2017,All Students,84,275,55,65.5,25,29.8,3,3.6,1,1.2,4,4.8
9493,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,All Grades,2013,All Students,227,278,142,62.6,67,29.5,14,6.2,4,1.8,18,7.9
9494,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,All Grades,2014,All Students,235,283,126,53.6,85,36.2,20,8.5,4,1.7,24,10.2
9495,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,All Grades,2015,All Students,246,278,143,58.1,83,33.7,14,5.7,6,2.4,20,8.1
9496,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,All Grades,2016,All Students,242,269,164,67.8,62,25.6,11,4.5,5,2.1,16,6.6
9497,12X286,FANNIE LOU HAMER MIDDLE SCHOOL,All Grades,2017,All Students,254,271,179,70.5,66,26.0,8,3.1,1,0.4,9,3.5
9498,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2013,All Students,98,288,42,42.9,35,35.7,17,17.3,4,4.1,21,21.4
9499,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2014,All Students,94,283,44,46.8,37,39.4,11,11.7,2,2.1,13,13.8
9500,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2015,All Students,94,281,50,53.2,34,36.2,8,8.5,2,2.1,10,10.6
9501,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2016,All Students,90,287,32,35.6,40,44.4,14,15.6,4,4.4,18,20.0
9502,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,3,2017,All Students,100,286,40,40.0,35,35.0,21,21.0,4,4.0,25,25.0
9503,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2013,All Students,72,273,47,65.3,17,23.6,7,9.7,1,1.4,8,11.1
9504,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2014,All Students,94,275,56,59.6,27,28.7,10,10.6,1,1.1,11,11.7
9505,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2015,All Students,97,276,52,53.6,37,38.1,7,7.2,1,1.0,8,8.2
9506,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2016,All Students,83,265,54,65.1,24,28.9,3,3.6,2,2.4,5,6.0
9507,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,4,2017,All Students,85,273,53,62.4,23,27.1,6,7.1,3,3.5,9,10.6
9508,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2013,All Students,109,278,76,69.7,26,23.9,6,5.5,1,0.9,7,6.4
9509,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2014,All Students,67,287,35,52.2,21,31.3,9,13.4,2,3.0,11,16.4
9510,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2015,All Students,88,286,47,53.4,27,30.7,12,13.6,2,2.3,14,15.9
9511,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2016,All Students,99,285,54,54.5,37,37.4,8,8.1,0,0.0,8,8.1
9512,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,5,2017,All Students,81,271,57,70.4,20,24.7,3,3.7,1,1.2,4,4.9
9513,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,All Grades,2013,All Students,279,280,165,59.1,78,28.0,30,10.8,6,2.2,36,12.9
9514,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,All Grades,2014,All Students,255,281,135,52.9,85,33.3,30,11.8,5,2.0,35,13.7
9515,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,All Grades,2015,All Students,279,281,149,53.4,98,35.1,27,9.7,5,1.8,32,11.5
9516,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,All Grades,2016,All Students,272,280,140,51.5,101,37.1,25,9.2,6,2.2,31,11.4
9517,12X300,THE SCHOOL OF SCIENCE AND APPLIED LEARNING,All Grades,2017,All Students,266,277,150,56.4,78,29.3,30,11.3,8,3.0,38,14.3
9518,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2015,All Students,68,256,60,88.2,5,7.4,3,4.4,0,0.0,3,4.4
9519,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2016,All Students,49,264,33,67.3,10,20.4,6,12.2,0,0.0,6,12.2
9520,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,3,2017,All Students,46,253,40,87.0,6,13.0,0,0.0,0,0.0,0,0.0
9521,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2016,All Students,66,254,57,86.4,6,9.1,3,4.5,0,0.0,3,4.5
9522,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,4,2017,All Students,37,272,23,62.2,11,29.7,3,8.1,0,0.0,3,8.1
9523,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,5,2017,All Students,53,259,40,75.5,9,17.0,4,7.5,0,0.0,4,7.5
9524,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,All Grades,2015,All Students,68,256,60,88.2,5,7.4,3,4.4,0,0.0,3,4.4
9525,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,All Grades,2016,All Students,115,258,90,78.3,16,13.9,9,7.8,0,0.0,9,7.8
9526,12X314,FAIRMONT NEIGHBORHOOD SCHOOL,All Grades,2017,All Students,136,261,103,75.7,26,19.1,7,5.1,0,0.0,7,5.1
9527,12X316,KAPPA III,6,2013,All Students,105,287,39,37.1,52,49.5,11,10.5,3,2.9,14,13.3
9528,12X316,KAPPA III,6,2014,All Students,108,304,26,24.1,40,37.0,28,25.9,14,13.0,42,38.9
9529,12X316,KAPPA III,6,2015,All Students,112,293,40,35.7,45,40.2,19,17.0,8,7.1,27,24.1
9530,12X316,KAPPA III,6,2016,All Students,122,294,41,33.6,52,42.6,11,9.0,18,14.8,29,23.8
9531,12X316,KAPPA III,6,2017,All Students,123,288,55,44.7,37,30.1,19,15.4,12,9.8,31,25.2
9532,12X316,KAPPA III,7,2013,All Students,98,294,42,42.9,43,43.9,13,13.3,0,0.0,13,13.3
9533,12X316,KAPPA III,7,2014,All Students,100,296,44,44.0,40,40.0,12,12.0,4,4.0,16,16.0
9534,12X316,KAPPA III,7,2015,All Students,107,306,33,30.8,32,29.9,32,29.9,10,9.3,42,39.3
9535,12X316,KAPPA III,7,2016,All Students,114,295,44,38.6,43,37.7,19,16.7,8,7.0,27,23.7
9536,12X316,KAPPA III,7,2017,All Students,115,292,62,53.9,31,27.0,16,13.9,6,5.2,22,19.1
9537,12X316,KAPPA III,8,2013,All Students,99,293,46,46.5,34,34.3,14,14.1,5,5.1,19,19.2
9538,12X316,KAPPA III,8,2014,All Students,100,310,23,23.0,41,41.0,25,25.0,11,11.0,36,36.0
9539,12X316,KAPPA III,8,2015,All Students,102,296,40,39.2,44,43.1,10,9.8,8,7.8,18,17.6
9540,12X316,KAPPA III,8,2016,All Students,106,303,34,32.1,32,30.2,31,29.2,9,8.5,40,37.7
9541,12X316,KAPPA III,8,2017,All Students,54,261,38,70.4,16,29.6,0,0.0,0,0.0,0,0.0
9542,12X316,KAPPA III,All Grades,2013,All Students,302,292,127,42.1,129,42.7,38,12.6,8,2.6,46,15.2
9543,12X316,KAPPA III,All Grades,2014,All Students,308,303,93,30.2,121,39.3,65,21.1,29,9.4,94,30.5
9544,12X316,KAPPA III,All Grades,2015,All Students,321,298,113,35.2,121,37.7,61,19.0,26,8.1,87,27.1
9545,12X316,KAPPA III,All Grades,2016,All Students,342,297,119,34.8,127,37.1,61,17.8,35,10.2,96,28.1
9546,12X316,KAPPA III,All Grades,2017,All Students,292,285,155,53.1,84,28.8,35,12.0,18,6.2,53,18.2
9547,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,6,2013,All Students,126,278,72,57.1,50,39.7,4,3.2,0,0.0,4,3.2
9548,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,6,2014,All Students,93,275,59,63.4,28,30.1,5,5.4,1,1.1,6,6.5
9549,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,6,2015,All Students,95,280,52,54.7,33,34.7,9,9.5,1,1.1,10,10.5
9550,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,6,2016,All Students,96,273,54,56.3,33,34.4,7,7.3,2,2.1,9,9.4
9551,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,6,2017,All Students,77,265,49,63.6,20,26.0,8,10.4,0,0.0,8,10.4
9552,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,7,2013,All Students,107,277,76,71.0,28,26.2,3,2.8,0,0.0,3,2.8
9553,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,7,2014,All Students,113,278,79,69.9,28,24.8,4,3.5,2,1.8,6,5.3
9554,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,7,2015,All Students,92,264,77,83.7,12,13.0,3,3.3,0,0.0,3,3.3
9555,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,7,2016,All Students,87,285,49,56.3,19,21.8,17,19.5,2,2.3,19,21.8
9556,12X318,IS X318 MATH SCIENCE & TECHNOLOGY THROUGH ARTS,7,2017,All Students,91,276,63,69.2,25,27.5,3,3.3,0,0.0,3,3.3
